id,first_date
CIC-90ff16ce-3cc7-58bd-8b5a-1cf963c305e1,2023-03-17
CIC-20532bfa-397f-5966-afe3-260c14d5c70b,2023-03-17
CIC-1a0f46b3-112c-55ac-9198-065ce00babd7,2023-03-17
CIC-23eafd48-ee08-5bc0-adb4-ad2cf2bf458b,2023-03-17
CIC-2c2ddd30-e32d-56c8-9a1d-3d6c3500182e,2023-03-17
CIC-bce326b1-e68e-5d20-9e86-b478bce1b8b5,2023-03-18
CIC-b66d3ec9-e7e0-5621-85a9-b6556ad7296e,2023-03-18
CIC-48c9691f-61fb-585d-89ec-e20e3868e10c,2023-03-18
CIC-ee65764c-1bbf-5658-ac0c-441d1ad5b41e,2023-03-18
CIC-be4fa469-fc20-5af1-a17e-6de208193033,2023-03-18
CIC-e31494d4-2946-53dd-81d6-989c82f0efcb,2023-03-18
CIC-7b154dc2-ca2f-5882-b280-d80b8d37e76e,2023-03-18
CIC-4544ad7f-89c2-587a-b988-67ad3a8d4416,2023-03-18
CIC-432b2efa-d561-51f5-a266-1d4c443fc97a,2023-03-18
CIC-bc07455f-f431-5be1-a83a-f751e537e284,2023-03-18
CIC-d620af85-f2a7-5c3d-9cff-9f24c4788ae1,2023-03-18
CIC-4eec2b77-1c0e-5212-aada-6757d25c0c59,2023-03-18
CIC-b58489ff-313b-55f1-9496-773a85adfeb4,2023-03-18
CIC-b4598893-e6d7-5611-bda9-914288cf88c0,2023-03-18
CIC-14686ed1-dee0-5861-870a-6215482ee67a,2023-03-18
CIC-b420f7e9-18bb-54cf-9e5b-0c1f3389da2a,2023-03-18
CIC-066d5316-e64a-5027-998d-a2b4fa749883,2023-03-18
CIC-050d5237-df7e-5277-978c-6185c9032ba8,2023-03-18
CIC-5405415d-1a8c-5625-bb84-b13439b8b98c,2023-03-18
CIC-5f797dc9-58cc-5170-8a90-bb538b5c6dcc,2023-03-18
CIC-b0bba2f1-2635-5bc3-b7ae-0195b5d5d755,2023-03-18
CIC-14d53197-180d-5eb3-a607-447f6db5d8d3,2023-03-18
CIC-022a9dac-96ff-5aaa-b72c-b1f8e88c859c,2023-03-18
CIC-5bb7ad6c-5947-5d10-92a4-d4af37fd5b62,2023-03-18
CIC-a27a0559-d102-598c-86f3-4116d41aeaee,2023-03-18
CIC-74162bde-34f7-58a2-ab7c-e862107ab14b,2023-03-18
CIC-81a9397e-a408-589f-80a5-0800cf2aac8b,2023-03-18
CIC-ceb7661f-fc36-5391-a8e1-8852fae22f16,2023-03-18
CIC-98b70703-e65e-5943-812f-07a1be49e029,2023-03-18
CIC-9da72f15-3df0-5139-9145-0a7b315e7e2f,2023-03-18
CIC-dad65e7d-829d-54fb-959e-2046fa51f617,2023-03-18
CIC-9f075b20-4d9d-5cf5-bf98-8c28e1e5fef1,2023-03-18
CIC-f386a35a-be3d-5266-856b-a431c97ab88a,2023-03-18
CIC-6f44ab24-bd9c-5575-85d5-bc9d8c51319d,2023-03-18
CIC-1151aa65-156a-5290-b305-2d1856fa51b1,2023-03-18
CIC-8d37426b-3c53-5da8-a256-01e63268e3d6,2023-03-18
CIC-d84d3c40-c0e5-5d89-a3e0-a0d4b4627f76,2023-03-18
CIC-11a737c6-2edd-5dbb-9c07-5d827e844a6c,2023-03-18
CIC-3b4bf32e-605e-5ea9-beda-520399099005,2023-03-18
CIC-2cee7e43-ccc7-5d33-81e1-bfb9c1e7559b,2023-03-18
CIC-7f01baad-6460-5c2a-b808-aa9992295672,2023-03-18
CIC-2f1dda3f-bfcf-5a14-b894-079afc0fc360,2023-03-18
CIC-3fdea6fd-c118-557b-8361-6cb4e89e4d09,2023-03-18
CIC-f63e3a72-a06f-5763-92b2-3415ece03fb2,2023-03-18
CIC-92d38fc3-eb8c-51f4-950d-c458b1145467,2023-03-18
CIC-00397c56-d471-5a15-a964-56191a52c44f,2023-03-20
CIC-a7cf3fe5-99c1-5ea3-82c9-29da06a426db,2023-03-20
CIC-ec041982-748e-5687-a077-4e3f1303ab5a,2023-03-20
CIC-ac9b8abd-b4cc-5ae1-801e-f424af57f8a4,2023-03-20
CIC-e9248cbc-0811-55f5-b9be-de485301070e,2023-03-20
CIC-d07035e5-4ef7-5821-b415-27f25996f6ad,2023-03-20
CIC-b076dd13-523e-55ef-8d0f-892b144bf5b3,2023-03-20
CIC-fde0573f-812e-5ca9-99a4-38284ba88191,2023-03-20
CIC-b3ea8e66-fa29-5263-9ee3-a9bbc7379e3d,2023-03-20
CIC-cbe8f694-9e6b-556c-a84e-c960c8e677ea,2023-03-20
CIC-caf80982-8c74-5e6c-b9df-b29e0198bf96,2023-03-20
CIC-89b5e13f-5e8e-55a1-93e3-6510c84528af,2023-03-20
CIC-b931aff7-eaa7-52ff-af43-981fcaef5809,2023-03-20
CIC-9fe63e56-ab25-5ecb-81c2-9afee1d90492,2023-03-20
CIC-bb03d213-137a-541a-a7f7-aec2313fd022,2023-03-20
CIC-dcbc4745-1841-550d-bf48-71f4e450e4e3,2023-03-20
CIC-c9979d3e-a84b-57c7-8fc1-aacb67569df5,2023-03-20
CIC-c79e3db2-3982-5380-be58-df084d97aa11,2023-03-20
CIC-ddbc8588-5987-5b33-9820-4db43e89bfa1,2023-03-20
CIC-c5ee8052-b624-588c-bca5-aaf9ebd7dd8c,2023-03-20
CIC-a22f0894-662c-583c-bb1f-20a9e19a21db,2023-03-20
CIC-f7f0d882-d0a9-5d86-b5e1-a6de8b660655,2023-03-20
CIC-35efa04d-7c5a-5273-84d9-1851a0dc693b,2023-03-20
CIC-044e8163-e84c-57d8-b500-7185f0f131b1,2023-03-20
CIC-74ad29bf-aa80-5604-afc7-f0d167d95c61,2023-03-20
CIC-45ea9dfa-3193-5438-8cab-fb6967c78aae,2023-03-20
CIC-1727d1c7-d1cf-5aff-959b-28c79a39d639,2023-03-20
CIC-74eddffa-ad6a-57ca-902b-2179e156365b,2023-03-20
CIC-6d34f08d-430c-52d3-b40d-bb25b478726c,2023-03-20
CIC-518d3ba5-30d1-54a5-9306-f933185767f0,2023-03-20
CIC-1eea1af5-1219-5512-aafb-71a93aa02afd,2023-03-20
CIC-24aab78c-e7a3-564b-a750-0725c2da35de,2023-03-20
CIC-67f4c8b0-9424-5b14-81a7-fec8adb61cfa,2023-03-20
CIC-3671c731-3300-55bb-8020-42c3595c9d0f,2023-03-20
CIC-42f1720d-74c1-5779-ac23-9d7d1ea781d7,2023-03-20
CIC-558fafbd-8d09-5597-9930-2caa63969c34,2023-03-20
CIC-0ae5e9b8-a18b-506a-b814-1e6e97e511f7,2023-03-20
CIC-2a21fbb6-c450-5c17-ae81-443573b82a70,2023-03-20
CIC-2b8bcfe1-26f9-55f5-9eae-4db381a16833,2023-03-20
CIC-2d8ff45a-d8f2-5892-94a9-2bf8fe734fcd,2023-03-20
CIC-7f5f3578-2ae7-543f-9792-da00fc8ecd94,2023-03-20
CIC-343016ff-fed2-513e-929b-09c7d43eee3b,2023-03-20
CIC-0a5ebc32-b63e-5c75-98a3-5cdde2e9f9d0,2023-03-20
CIC-86cb3e2d-5c6c-5e19-92b8-d22315aaad7b,2023-03-20
CIC-58ad4fc5-8532-5407-8297-0db24a0a468a,2023-03-20
CIC-30f303a6-537a-58dd-aca8-cbbd0b0b12ae,2023-03-20
CIC-47cb5799-f392-5186-880a-56626c9a4691,2023-03-21
CIC-ba4719b1-63e8-5900-8e46-432d46bbde10,2023-03-21
CIC-8e8fe064-1fd4-5bdf-87de-4bdfe2b2337c,2023-03-21
CIC-14a004f3-4e0b-523c-b7c9-422bfee178c4,2023-03-21
CIC-4324aec8-a73e-5a49-86db-c796c18c4ab7,2023-03-21
CIC-eedb3350-a377-588b-b67c-e3a792c31c7e,2023-03-21
CIC-7cfb71d3-06a7-5d55-9593-c09132c6f939,2023-03-21
CIC-122ad630-b056-5cb7-883c-493ef5298474,2023-03-21
CIC-4031a765-9a20-589d-a57c-01e796690e9d,2023-03-21
CIC-baafc2c9-9d33-5792-940a-39ca094a5446,2023-03-21
CIC-7c5b7588-6dfa-5015-b762-f30030554b1b,2023-03-21
CIC-c37c55ed-de6d-56f5-968b-fcd032f44424,2023-03-21
CIC-0ce83275-3c67-5abd-b329-77f8e0114e9f,2023-03-21
CIC-f6f74653-6ad0-5af8-bc48-d26a451d22a8,2023-03-21
CIC-4c07a7cc-e5b4-5b25-b9d9-ffb4c5594146,2023-03-21
CIC-0794cec9-7b65-5f0e-8761-6d33a72e04c8,2023-03-21
CIC-7a0e6f15-9b97-5b71-9af1-9d9d21677835,2023-03-21
CIC-cd762525-c680-5101-9b16-9db3bad8bd6d,2023-03-21
CIC-32828452-06f1-518e-bcd0-18d6c59388f7,2023-03-21
CIC-5c58c273-c1b3-56f8-b79e-132de3a9cdcd,2023-03-21
CIC-d19f889a-8d03-5443-baeb-8ad261b94f6c,2023-03-21
CIC-d36246da-5fca-5049-b8a8-6958861645cf,2023-03-21
CIC-33219250-4d41-52b9-99f7-d193427eb637,2023-03-21
CIC-aa69c7d3-9fbb-5565-9455-2b6b285317e4,2023-03-21
CIC-d5a43074-7cc6-5a5e-95d7-6a12622b65e4,2023-03-21
CIC-2e12378c-727b-5b4a-9bb5-e95db16d792a,2023-03-21
CIC-a99f36e8-11a1-5eef-a7cc-8cae6fc1bb70,2023-03-21
CIC-b068f322-3d8d-5eb3-9bb6-7e895fd121f0,2023-03-21
CIC-984c31cf-8c89-562e-ace0-95d6aaa763aa,2023-03-21
CIC-28f6f9ad-0d48-54de-b2e4-1e9ade731ee3,2023-03-21
CIC-27bb8557-89e3-5040-9962-df5740c7eea1,2023-03-21
CIC-dbf93b43-e353-51e9-b06d-0b030f5a969d,2023-03-21
CIC-25fa5e87-8f3a-5405-a918-0f72b44e5d02,2023-03-21
CIC-deaee131-fcb5-57d5-87a1-f92486ce8417,2023-03-21
CIC-23cd5fbf-b0b2-547c-873f-543d4f39bd88,2023-03-21
CIC-1f967bdf-8ca5-5f4a-ac84-6cf2f2e4bdf1,2023-03-21
CIC-70ecc26a-0b49-5c40-923e-cba903981287,2023-03-21
CIC-3c462af9-7512-5a77-aefd-ff641d910d8d,2023-03-21
CIC-ece082ca-fc99-5b66-90a8-cef767096f4d,2023-03-21
CIC-459fb45b-5e02-5571-b41a-bfcd9de63521,2023-03-21
CIC-0417716a-e378-518f-a69a-41f1259d6e90,2023-03-21
CIC-849d95f0-0cb7-53be-88a0-2707d730ed3e,2023-03-21
CIC-82cc34f3-0ba6-504d-9932-8e44de17712c,2023-03-21
CIC-48cf76f4-d28e-5272-b10d-b7ec6602c99f,2023-03-21
CIC-3168cb30-d97e-568b-97d9-164e209f67c6,2023-03-23
CIC-22528a94-554a-5df7-9cc9-7cf6b5e36944,2023-03-23
CIC-7eede49c-42c2-5b41-94aa-481dad189abf,2023-03-24
CIC-cac39a52-37c2-55a6-a281-1d14c41a4325,2023-03-24
CIC-f6f5bf86-f718-5562-95e1-74e7b5c694fc,2023-03-31
CIC-79c3d4ef-f88a-524a-838a-e00cb2aa1a66,2023-03-31
CIC-c240924c-ff98-5c5f-abfc-88efcddefcb0,2023-03-31
CIC-1a286aa1-b295-5095-b5da-17372a417c1a,2023-03-31
CIC-fa0e03e8-478f-5810-89b7-d91b99aae1a7,2023-03-31
CIC-b2a53ab2-ca73-5cbb-9bf0-95251f3d9345,2023-03-31
CIC-0f64342e-eb62-5b9c-9180-bff55a6c594d,2023-03-31
CIC-97b6d9f9-8ecd-571c-bf97-bd7b681bd4a7,2023-03-31
CIC-1966b447-238b-5f67-9e34-396f2c90c863,2023-03-31
CIC-ca46cb87-8c1d-58b2-88f1-5c25cea39f5e,2023-03-31
CIC-a7a97b54-2e16-542f-bde9-44a96a63a5d9,2023-03-31
CIC-34de2ca3-19ef-58fc-a345-41c0faf18bec,2023-03-31
CIC-5ccd46a8-8aa9-581c-9372-76707bc63a6c,2023-03-31
CIC-4b40fa8c-d85e-5f07-86bb-9ae8d61df804,2023-03-31
CIC-0dd5b9a8-97bb-5e89-ba98-86fa39c116bc,2023-03-31
CIC-54d82ad3-8ea6-535f-b57e-ea6b67739830,2023-03-31
CIC-25baeef9-b187-5caa-80ea-5663be0ec874,2023-03-31
CIC-888184c4-9693-5349-ad58-4ceab16fd358,2023-03-31
CIC-2193f028-a565-58ab-883d-813b4d906ca6,2023-03-31
CIC-c2dacc47-2d06-5d5d-afdb-70d5a9b69b76,2023-03-31
CIC-e14a7e2b-dac1-5d0c-8a64-dbd4e88def9f,2023-03-31
CIC-ac8c5da2-81d6-5358-bb80-0a42eaa307f6,2023-03-31
CIC-f940b44c-1d2b-53ee-b58d-494e5ca5f6bd,2023-03-31
CIC-dc59cde5-d4fd-59d1-8c7f-ac59be49e936,2023-03-31
CIC-9d445172-08ac-57d8-8f8d-2596454cbc8d,2023-03-31
CIC-cb2b9173-9d56-58b6-9345-4b87cb0ba492,2023-03-31
CIC-90917b9f-b8fe-5a0c-aa03-0db9fc849e4d,2023-03-31
CIC-1e92a801-7b5c-536f-8094-babc737fbaa9,2023-04-01
CIC-196acd97-6be5-5514-a09e-87df6228a212,2023-04-01
CIC-193ceee6-03ae-5d06-8757-fb6a6262af81,2023-04-01
CIC-64c40b62-bc59-5dec-a2f0-50df2039d025,2023-04-01
CIC-181b638c-e7f8-5f40-801a-1f842b9ae106,2023-04-01
CIC-24e24ee4-8784-500f-80a0-5e17ab43b65a,2023-04-01
CIC-ae14f3d6-3704-52bd-b37d-53553d086811,2023-04-01
CIC-19f9ec77-c6fe-5384-9d7c-fcf217bd3333,2023-04-02
CIC-13a8de1d-ec06-509b-ad40-ff5e25bf2456,2023-04-02
CIC-42189df8-f5d6-5dc3-a477-f7b7864f507a,2023-04-02
CIC-932027b3-d8f3-5f19-850e-90abf9097532,2023-04-02
CIC-113ca90e-63b7-57cb-9534-cbfd1aec235d,2023-04-02
CIC-c24acc0d-209a-5cef-9ca3-c276aa48531d,2023-04-02
CIC-77cc4291-f985-58df-941f-c2b0bcf90362,2023-04-02
CIC-b35ceff1-e51d-5094-8e7d-33e30b2bf2ee,2023-04-02
CIC-e8968429-af8e-5a02-bbc5-948a11c9ef6a,2023-04-02
CIC-47ec0398-fc63-5fc6-bcd5-25fcada87db9,2023-04-02
CIC-a709d3c3-55ec-5d8e-a50c-bc1a4e3cb072,2023-04-02
CIC-a9e32bf9-56a6-59bb-86e2-1c1a353731dd,2023-04-02
CIC-0ac57a86-4e2e-5778-89a4-ea01cdaf791e,2023-04-02
CIC-0aa41e62-e320-53ce-9d0d-c8fd70340576,2023-04-02
CIC-f0ccf383-8d81-5768-a41a-ca4c804900e0,2023-04-02
CIC-c4b50742-6d3e-5325-a1e1-9958be194f0a,2023-04-02
CIC-ab105b63-9bed-50f6-bc3d-559d1cd9a4e7,2023-04-02
CIC-bec8e4b8-d942-56fa-948e-5693feea2089,2023-04-02
CIC-173d94e3-1708-5faa-b476-2233d4592f5d,2023-04-02
CIC-a40fb548-3166-5f67-8f8c-2a494d8fda57,2023-04-02
CIC-2769b069-fb36-5d8e-8086-1ee0e71734f8,2023-04-02
CIC-64fcb6b6-b756-5b8f-889c-ab56e079c9ce,2023-04-02
CIC-723103e6-a657-5b9d-a8eb-0df170c180be,2023-04-02
CIC-1679ece1-b575-5adb-a861-11520a590122,2023-04-02
CIC-0888b655-6bf5-5b72-a8be-df2407ac5718,2023-04-02
CIC-c693b6b7-b9de-55e2-a8cd-4422b38a2e36,2023-04-02
CIC-bc7ba8d3-0c13-53c1-a74d-f039ea84b73a,2023-04-02
CIC-c611a50b-a41d-5d0d-a276-7b4295c433fb,2023-04-02
CIC-44a5ec05-ba7a-5717-a377-ebe91b771514,2023-04-02
CIC-9b9d332d-5a0c-5f0f-91ca-24c3b45cb047,2023-04-02
CIC-2800a953-7a1f-5535-9bd8-b06210d5554a,2023-04-02
CIC-b2a0f95b-b36d-5509-b283-ed586cb90da0,2023-04-02
CIC-c540ad9b-0e7f-5297-8698-386e3b4b55d9,2023-04-02
CIC-b2a52962-2522-5342-aea9-f15e30c67ca0,2023-04-02
CIC-09d8cd86-cdb1-5f9c-a62b-5f447cbd8d03,2023-04-02
CIC-c610a4d5-f3a1-5643-ad5a-7d00fcc2876b,2023-04-02
CIC-506ffd69-edb6-5e02-aec0-acfa25003ea5,2023-04-02
CIC-74bf9d52-68e4-5a1c-8195-30bed6d95161,2023-04-02
CIC-3ebea6f2-2273-5443-89c5-6f8e922a4f2b,2023-04-02
CIC-febf6212-7da2-5dcd-9e46-792714bb4642,2023-04-02
CIC-9009db45-712d-55ae-be89-70cba3dd0fce,2023-04-02
CIC-86920380-e0d4-5be1-8533-4142841b68f7,2023-04-02
CIC-f3a5d6c9-efa1-5be6-bb9e-f29f8bba5772,2023-04-03
CIC-a8197e86-c666-5616-bece-7e5e357f87fe,2023-04-03
CIC-4639a908-3ea9-53de-82f1-411b190e06cf,2023-04-03
CIC-169d3316-503b-5dde-8ea4-97ef45f504ec,2023-04-03
CIC-b7359ad9-9e92-5c11-9067-7e296107d9ea,2023-04-03
CIC-40d51dfb-387a-5a6c-84fc-68ab2ac526c6,2023-04-03
CIC-2bddda60-08cd-5c6b-8d12-038c8a5a674f,2023-04-03
CIC-6008adf0-ba09-5cae-b9b2-e88eb146abe1,2023-04-03
CIC-948f8dbf-af90-5f2b-957b-e011a23fa856,2023-04-03
CIC-13f83a95-f5f9-5de6-b000-c307b7b6daa8,2023-04-03
CIC-18c42103-d85b-5de7-9923-07ebe65b4cbe,2023-04-03
CIC-575f4c04-f6d2-55bf-8267-de76e97e1410,2023-04-03
CIC-f8dd04bf-88dc-5960-9d85-4909f6590b80,2023-04-03
CIC-a2bf36fe-2f60-5791-9bc9-96afea620ec4,2023-04-03
CIC-7963f1dc-857f-5bab-9669-88d741bffaed,2023-04-03
CIC-25e6495f-0020-5461-9a02-5e5029421d62,2023-04-03
CIC-f5f59949-4e37-5b36-b540-6af2bbfddabe,2023-04-03
CIC-91537243-872e-569b-8e2f-040c29e622ba,2023-04-03
CIC-62d6083c-94b9-5172-8948-24bce08060d2,2023-04-03
CIC-0a78241d-191d-5e8e-a2f9-729fa9239a9d,2023-04-03
CIC-2162af99-3e22-58bd-a8bf-eb7ddd6044e5,2023-04-03
CIC-7bdfebe6-2b7f-576c-8451-1448697fc9f9,2023-04-03
CIC-9e03bcda-e3e3-5836-9099-1200d027e169,2023-04-03
CIC-a11f3c76-83b1-58b9-8d1f-56ccf4076019,2023-04-03
CIC-4b1371c1-1e05-523d-b4ac-eb5114efdace,2023-04-03
CIC-90358f39-f574-557b-9fd0-3ae565040f1c,2023-04-03
CIC-7cf5f9d2-9bc6-5282-a680-5b6463f01647,2023-04-03
CIC-23476301-4246-5ca7-bf04-20ac5e66e407,2023-04-03
CIC-7d77ca4a-015c-5072-a673-8dc840fc0c6d,2023-04-03
CIC-5c0b11fe-15c6-5668-8d39-b3af3b4b6f2c,2023-04-03
CIC-3219e4fe-a629-5d4c-818c-47680210e5c6,2023-04-03
CIC-89625a25-5227-54a3-b57a-b90f3e418e68,2023-04-03
CIC-fd3f4664-c925-56a3-be2a-4bedd5d141a9,2023-04-03
CIC-7941418b-b816-5ab5-b13c-d547037e9b79,2023-04-03
CIC-fa0f22eb-9118-5758-a144-ef05aa24ad05,2023-04-03
CIC-51a180d7-1d74-5062-8e12-371101d194a1,2023-04-03
CIC-cc588bb0-d9e4-5d64-a9e7-42eaa2d71ccc,2023-04-03
CIC-c8d24add-4d36-5ff8-9dca-def09973a181,2023-04-04
CIC-aa927e50-8160-5cd7-a6e0-b71811fa6a08,2023-04-04
CIC-c5845d63-8ba8-546e-b44b-44fbc196bbe5,2023-04-04
CIC-197dd8e1-32aa-52e2-bd2e-9d9ad238a1eb,2023-04-04
CIC-8f812ed7-1df7-52d0-9345-ec08580d6498,2023-04-04
CIC-f97a3cae-5ce6-5994-87f9-3c73b1e8152e,2023-04-04
CIC-033fcd59-9795-5fe3-a2f9-11dce968bc07,2023-04-04
CIC-6b401764-78cc-525d-aa90-f5c330bbb98a,2023-04-04
CIC-9f46a817-a0b5-5ad0-be24-60fd75ebd6de,2023-04-04
CIC-0974931d-a496-598b-a3ff-d6e0d50b7ea0,2023-04-04
CIC-2e73b25d-917d-5476-926d-4d966c368a89,2023-04-04
CIC-0f48a6a1-7e53-5896-8ac1-4df3267c340b,2023-04-04
CIC-95a0646c-d188-564a-893e-3694d0f14c1b,2023-04-04
CIC-38f0d424-dee8-5115-88f9-d647d31d551f,2023-04-04
CIC-d4d35877-e97e-507b-962a-323b49493f2a,2023-04-04
CIC-abb00eac-05ec-5baf-ba66-b64068885161,2023-04-06
CIC-ecec3122-c1c4-5698-86f1-eea08f0e7b21,2023-04-06
CIC-0688fdae-9a44-5770-b1c1-c9d3aa8f6f05,2023-04-06
CIC-afefa766-685e-5ca6-a072-0301534b7610,2023-04-06
CIC-6380a7ac-afa8-5767-a7c3-a57c1cd0c9f7,2023-04-06
CIC-1b5f58ee-1939-530a-bf5f-6905f027357f,2023-04-06
CIC-6cd24cc0-37ff-5b72-ba45-8e8ae12ab024,2023-04-06
CIC-fbad7c1a-3ddf-57a8-9fa8-add5e8296339,2023-04-06
CIC-adab79c1-e1ee-5de9-98b9-b77bbc778bbc,2023-04-06
CIC-58a5ab04-529d-53e4-a413-a78f713b0525,2023-04-06
CIC-32cf6e8b-d5aa-5667-bf63-e7ccea66156d,2023-04-06
CIC-96759a42-92a7-52a7-8efa-834e923e3b89,2023-04-06
CIC-07e11c6d-8304-53bd-99a4-94e3ea0e061d,2023-04-06
CIC-b2dd0cdc-ddaf-52f8-a77a-96dba8f6a56d,2023-04-06
CIC-86c819ca-8fa4-5f22-90b6-69401e60ca4b,2023-04-06
CIC-bc85deed-dd35-5d41-9033-c083be91cb20,2023-04-06
CIC-b48549a4-b773-54c6-a576-84b390a11aa8,2023-04-09
CIC-eae55667-6ace-5822-848d-69c35d1fad80,2023-04-09
CIC-fdc3c024-4f14-541f-9277-1def82001586,2023-04-09
CIC-3c0fabb0-0c32-5c82-8780-b8965b5bf64b,2023-04-09
CIC-b0fbc358-5d81-5483-9a07-9b5e19e5d9d3,2023-04-09
CIC-34769690-b7b2-5753-b981-0b181772e193,2023-04-09
CIC-ea5ccb67-96bd-5598-9a4b-d560fcd6928d,2023-04-09
CIC-8526db8c-880c-5aa5-846a-2a1ac9e5c716,2023-04-09
CIC-602d9e1b-42e0-5bc4-9f89-25cc57b50b4c,2023-04-09
CIC-db9f1f1e-6236-5bfa-a30a-290c5b208817,2023-04-09
CIC-a7b0535b-e7a2-58d5-a219-eab6012e2e25,2023-04-09
CIC-6bb8b224-ddaa-55b4-a096-86360ecc46db,2023-04-09
CIC-01ce9579-3def-5ee3-b34a-de179458af90,2023-04-09
CIC-3c0d657b-ce9e-54e5-b3f4-357cf0634137,2023-04-09
CIC-9d03761a-8fc3-5f3c-90ad-ca2d002b69ec,2023-04-09
CIC-06ca6754-d500-53fc-9b10-d9d177d5522e,2023-04-09
CIC-be48016b-b7e6-5ca1-b476-17aa47f15cd3,2023-04-09
CIC-c9b4a20b-5f8b-53f2-bda8-e7b71eb8d37b,2023-04-09
CIC-e4a95c7a-7c50-5246-bcab-3c19b92e1602,2023-04-09
CIC-d9455248-657e-52ea-a8a2-f217c2d9429a,2023-04-09
CIC-45e1ebc7-c1bd-55b9-b58b-8abba9fac650,2023-04-09
CIC-c0cd59a5-34e1-5b64-8f15-45a6b6732bc2,2023-04-09
CIC-86fe7711-cf52-5430-9b10-6a33c708f0e5,2023-04-09
CIC-0164dfad-356f-526e-b40b-0c793b02bdea,2023-04-09
CIC-8b35f256-bd30-555c-8286-13f8337eaf5b,2023-04-09
CIC-927147e8-aeed-5584-b9f9-cb5f6c805ab9,2023-04-09
CIC-d5e52607-2bf0-5dfe-9f23-805e99de20de,2023-04-09
CIC-c506a718-172c-598e-9528-980df2b85a8d,2023-04-09
CIC-ae4a7f79-d72b-5d59-be7e-85d88b8c8332,2023-04-09
CIC-827619ec-171f-534c-8b03-c3025e196687,2023-04-09
CIC-fe934beb-4b64-5c2e-b587-01b17ae60821,2023-04-09
CIC-930c38e7-e177-5662-980a-2576b69fc660,2023-04-09
CIC-bb641216-ae78-5e15-a3dd-a3868785dca6,2023-04-09
CIC-abd8ef2c-70b4-5469-8501-f3528766afd3,2023-04-09
CIC-77b88228-977d-5173-bbe2-3e10332c82ce,2023-04-09
CIC-f3fe87cf-b609-5f48-92b8-bb7b953d6f43,2023-04-09
CIC-aa324fce-6bb3-52ae-a7e2-79e9e52f8e7b,2023-04-09
CIC-88e8664a-c976-558d-9f3d-a87c746db5ab,2023-04-09
CIC-f733629a-1bbc-50ec-92e9-cf15167f68a5,2023-04-09
CIC-06d56ad6-1a77-5cfd-99f1-f863112d2154,2023-04-09
CIC-bd77850d-4b2d-57b0-bb69-6be7430c9d22,2023-04-09
CIC-b601fe26-fee2-5668-b732-facd7790af6a,2023-04-09
CIC-7c398b56-3752-56c6-a934-778d477a5e08,2023-04-09
CIC-f592c26f-459b-5726-87bc-85dd55ea9ba6,2023-04-09
CIC-be16d5c6-6891-5ff0-818d-b14b0b84bea4,2023-04-10
CIC-29ec67fe-59c1-54aa-9688-769a8a1c19cb,2023-04-10
CIC-5c1be1b7-3f36-5f09-bd5f-9fea0c0caa99,2023-04-10
CIC-e1dca1a1-a4d3-5c2e-84d9-aceb4471b9fa,2023-04-10
CIC-6d6d6b29-040e-5166-ac5c-2ef7bc12e1dd,2023-04-10
CIC-826efc92-402f-5746-bd38-93db28a2eaae,2023-04-10
CIC-33ed1896-0b03-5191-a51c-2cafdfc389f0,2023-04-10
CIC-b0894790-c3e6-5293-865e-3fe62195bd51,2023-04-10
CIC-b3b76969-27d0-5535-b1d1-95cb1f30e4cf,2023-04-10
CIC-9e704f31-7122-593f-8851-d50cbd4c61a0,2023-04-10
CIC-6ccf5959-a471-51e6-b5ff-932e4ceb54e1,2023-04-10
CIC-dacc7e12-2b01-5e5d-9b1a-6d38530890ed,2023-04-10
CIC-d521a205-476d-5e78-8d64-a5fe9838bc70,2023-04-10
CIC-2f36b3eb-5bc7-5369-8f6d-3fe0423b5a21,2023-04-10
CIC-dfdd7f0a-fcb8-51b7-8a8c-2327813cef00,2023-04-10
CIC-392979a5-3190-5fbb-9e51-8c224490f88a,2023-04-10
CIC-630abded-40eb-5ddd-af21-d7018b213cdd,2023-04-10
CIC-7bb618a1-c7c7-5eaa-b301-9bfc591cc83f,2023-04-10
CIC-bac3019e-e544-5f78-bfba-0bc636219a2b,2023-04-10
CIC-0b4dd475-6e78-5f80-90af-bc96dcbcf125,2023-04-10
CIC-9f6b541d-83f6-5f86-8b9a-318f9a2796e0,2023-04-10
CIC-5c85608e-67f9-57ea-8cff-9594419a5adb,2023-04-10
CIC-925078bb-bb7d-5aea-a830-d90b6b4cc750,2023-04-10
CIC-f61df43d-14ff-5383-af4a-1a70728c2c34,2023-04-10
CIC-f5f8c0ca-f4e5-5786-95db-34f790f85f6c,2023-04-10
CIC-6c035466-f6f3-53a9-a98f-9e5e275863fb,2023-04-10
CIC-e085b2ca-2dfc-556f-aa7b-4da2a26a34fc,2023-04-10
CIC-f4da9cc1-9a22-5fee-b431-c9aab93a25be,2023-04-10
CIC-acf3bad1-2de6-5892-a5b2-6b7c445ab6a5,2023-04-10
CIC-5795534f-50c3-5cac-be43-80d8d52310b3,2023-04-10
CIC-54605014-8052-5fae-b699-5e56f2ee88db,2023-04-10
CIC-f01ee5b1-3618-5a8a-8bae-edeb7a140699,2023-04-10
CIC-3a2df953-361a-5853-aa4a-a60220999b1c,2023-04-10
CIC-700f78ec-ea91-5257-a075-acc9230c8607,2023-04-10
CIC-a96e56f8-e305-5d1c-a1d3-c188179a0398,2023-04-10
