time,hp1PowerInput,externalElectricityMeterVoltage,externalElectricityMeterPowerFactor,externalElectricityMeterCurrent,circulatingPumpDutyCycle,hp1PowerInputCorrected,getFanSpeed,getCirculatingPumpRelay,externalElectricityMeterVoltage * externalElectricityMeterCurrent,PowerIn,hp1PowerInputCorrected + circulatingPumpDutyCycle
1678910655109,552.5,234.2646027,0.9435243011,3.540478945,33,650.375,635,TRUE,829.4088932,782.5674463,683.375
1678910670217,530.4,234.647995,0.9409402013,3.177505732,33,624.96,630,TRUE,745.595349,701.5606378,657.96
1678910685229,530.4,234.6424866,0.940771997,3.155005217,33,624.96,617,TRUE,740.2982692,696.451881,657.96
1678910700262,530.4,234.4560242,0.9407740831,3.146490574,32,624.96,625,TRUE,737.71367,694.0219016,656.96
1678910715295,530.4,234.5552673,0.9406835437,3.143438578,32,624.96,612,TRUE,737.3100759,693.575455,656.96
1678910730306,530.4,234.641571,0.9404891133,3.143613338,32,624.96,620,TRUE,737.6223725,693.7258111,656.96
1678910745382,530.4,234.5541229,0.9410263896,3.176272154,33,624.96,620,TRUE,745.0077292,701.0719336,657.96
1678910760402,596.7,234.2454224,0.9434101582,3.518064737,32,701.205,617,TRUE,824.0905603,777.4554058,733.205
1678910775415,618.8,234.2011414,0.9435987473,3.543470383,32,726.62,617,TRUE,829.884808,783.0782652,758.62
1678910790471,618.8,234.1500549,0.9436483383,3.557760239,33,726.62,635,TRUE,833.0497553,786.1060173,759.62
1678910805489,618.8,234.2258148,0.9437778592,3.575993299,32,726.62,655,TRUE,837.5899444,790.4988446,758.62
1678910820498,635.1,232.721344,0.9443275928,3.613764048,32,745.365,672,TRUE,841.000026,794.1795302,777.365
1678910835532,638,234.1649017,0.944070816,3.605887175,32,748.7,672,TRUE,844.3722159,797.1471669,780.7
1678910850549,618.8,234.4962463,0.9439902306,3.611147642,33,726.62,670,TRUE,846.8005671,799.3714625,759.62
1678910865566,640.9,234.2993164,0.9438532591,3.620242834,32,752.035,682,TRUE,848.2204213,800.595609,784.035
1678910880578,640.9,234.4820862,0.9438077807,3.627497196,33,752.035,677,TRUE,850.5831102,802.7869576,785.035
1678910895595,552.5,234.7114716,0.9408115149,3.232406378,32,650.375,677,TRUE,758.6828576,713.7775686,682.375
1678910910608,530.4,234.7981873,0.9407147765,3.211965084,33,624.96,667,TRUE,754.1635793,709.4528229,657.96
1678910925628,530.4,234.7729492,0.9403396845,3.18038106,33,624.96,652,TRUE,746.667441,702.1210259,657.96
1678910940738,530.4,234.8359528,0.9402773976,3.160602808,33,624.96,640,TRUE,742.2231717,697.8956724,657.96
1678910955766,532.8,234.9590454,0.940421164,3.150000095,32,627.72,630,TRUE,740.1210154,696.0254669,659.72
1678910970809,596.7,233.7808533,0.9429449439,3.525617838,32,701.205,627,TRUE,824.2219465,777.1959171,733.205
1678910985818,616,233.8970337,0.9411714673,3.22065115,33,723.4,625,TRUE,753.3007505,708.9851727,756.4
1678911000829,528,234.022171,0.9408359528,3.170554638,33,622.2,625,TRUE,741.9800797,698.0815352,655.2
1678911015852,530.4,233.9887695,0.9423379898,3.411206245,33,624.96,617,TRUE,798.183952,752.1590608,657.96
1678911030871,616,234.6163177,0.9429811239,3.535361052,33,723.4,627,TRUE,829.4533918,782.1588917,756.4
1678911045880,532.8,234.9210205,0.9406350255,3.183699846,33,627.72,630,TRUE,747.9180169,703.5178829,660.72
1678911060953,532.8,235.3665161,0.940506041,3.162722826,33,627.72,630,TRUE,744.399053,700.1118063,660.72
1678911075982,532.8,235.0431976,0.9406024814,3.162940264,32,627.72,632,TRUE,743.4275935,699.2698392,659.72
1678911091000,532.8,235.1950531,0.9405716062,3.155009508,32,627.72,635,TRUE,742.0426288,697.9442272,659.72
1678911106009,532.8,235.0311432,0.9405968189,3.158240557,32,627.72,627,TRUE,742.2848885,698.1908049,659.72
1678911121020,532.8,235.1819916,0.9404995441,3.154439211,32,627.72,632,TRUE,741.8672959,697.7258536,659.72
1678911136032,530.4,232.7432556,0.9416537285,3.230460882,32,624.96,622,TRUE,751.8679829,707.9992894,656.96
1678911151092,613.2,231.9265137,0.9441510439,3.550594568,33,720.18,625,TRUE,823.4770197,777.4866877,753.18
1678911166108,547.5,231.8528595,0.9418536425,3.196633577,33,644.625,637,TRUE,741.1486357,698.0535421,677.625
1678911181141,591.3,231.8579712,0.9441018701,3.544181824,32,694.995,620,TRUE,821.7468072,775.8126974,726.995
1678911196154,613.2,231.8039398,0.9441307187,3.573582172,33,720.18,620,TRUE,828.3704268,782.0899664,753.18
1678911211182,591.3,232.1313934,0.9416165948,3.21923995,32,694.995,630,TRUE,747.2866554,703.6575158,726.995
1678911226193,613.2,231.9407501,0.944250226,3.576315165,33,720.18,640,TRUE,829.4932219,783.2491623,753.18
1678911241217,613.2,232.0953674,0.9440582395,3.581075907,32,720.18,640,TRUE,831.1511284,784.655071,752.18
1678911256264,613.2,232.1674042,0.9443662167,3.595597267,33,720.18,650,TRUE,834.780484,788.3384874,753.18
1678911271287,635.1,232.4984283,0.9437927604,3.608296633,32,745.365,662,TRUE,838.9232961,791.7697334,777.365
1678911286312,635.1,232.5500031,0.9441962242,3.619143963,33,745.365,680,TRUE,841.6319396,794.6656996,778.365
1678911301325,635.1,232.4898987,0.944459796,3.633111238,32,745.365,682,TRUE,844.6616637,797.7489826,777.365
1678911316334,635.1,232.2897491,0.9447138906,3.640158653,33,745.365,682,TRUE,845.5715404,798.8231797,778.365
1678911331360,635.1,232.4050446,0.9446662664,3.642732143,32,745.365,682,TRUE,846.5893261,799.7443779,777.365
1678911346454,635.1,232.58078,0.9444116354,3.639121294,32,745.365,680,TRUE,846.3896692,799.3402517,777.365
1678911361464,547.5,232.7421112,0.9419554472,3.2519238,32,644.625,680,TRUE,756.8596106,712.9280329,676.625
1678911376491,547.5,232.5818024,0.9416235089,3.216240883,33,644.625,672,TRUE,748.0391014,704.3712035,677.625
1678911391501,525.6,232.4094391,0.9415131807,3.189358473,33,619.44,645,TRUE,741.2370137,697.8844185,652.44
1678911406575,525.6,232.2731476,0.9410383701,3.180238247,32,619.44,645,TRUE,738.6839477,695.1299382,651.44
1678911421584,525.6,232.1567078,0.9412638545,3.164797783,31,619.44,627,TRUE,734.729034,691.5738826,650.44
1678911436607,525.6,232.1612854,0.9412350655,3.172048807,33,619.44,620,TRUE,736.4269284,693.1508482,652.44
1678911451621,525.6,232.1579285,0.9413660169,3.166766167,32,619.44,610,TRUE,735.1898732,692.0827626,651.44
1678911466655,525.6,231.9663696,0.9414048791,3.177297115,32,619.44,615,TRUE,737.0260771,693.839945,651.44
1678911481672,525.6,231.9632721,0.9416307807,3.173706293,33,619.44,617,TRUE,736.1832964,693.2128521,652.44
1678911496689,523.2,230.7716217,0.9421426654,3.192585707,32,616.68,615,TRUE,736.758181,694.1313164,648.68
1678911511710,607.6,230.3387756,0.9446958303,3.56273818,33,713.74,612,TRUE,820.6367503,775.2521163,746.74
1678911526755,607.6,230.2041473,0.9450519681,3.581598997,33,713.74,625,TRUE,824.4989432,779.194349,746.74
1678911541777,629.3,230.2934113,0.9447674155,3.602369785,32,738.695,642,TRUE,829.6020265,783.7809625,770.695
1678911556793,629.3,230.3489227,0.9425463676,3.251602173,33,738.695,655,TRUE,749.0030577,705.9701114,771.695
1678911571809,542.5,230.6807404,0.9424233437,3.228089571,33,638.875,660,TRUE,744.6580922,701.7831691,671.875
1678911586831,545,230.7375336,0.942235291,3.212400436,33,641.75,652,TRUE,741.2213535,698.4049177,674.75
1678911601865,545,230.5583191,0.9427929521,3.295677662,32,641.75,640,TRUE,759.845902,716.3773611,673.75
1678911616882,607.6,230.2559662,0.9451408386,3.573050499,33,713.74,637,TRUE,822.7161949,777.5826744,746.74
1678911631905,607.6,230.4907227,0.9454153776,3.586438656,33,713.74,640,TRUE,826.6408375,781.5189596,746.74
1678911646924,607.6,230.3606567,0.9452553988,3.595182657,33,713.74,642,TRUE,828.188638,782.8497813,746.74
1678911661939,607.6,230.5994873,0.9453899264,3.607494831,33,713.74,660,TRUE,831.8864585,786.4570778,746.74
1678911676951,632.2,230.8631439,0.9455042481,3.609698057,33,742.03,665,TRUE,833.3462421,787.9324121,775.03
1678911691966,629.3,229.9450836,0.9455408454,3.635198355,33,738.695,670,TRUE,835.8959896,790.3738007,771.695
1678911706979,542.5,230.4989319,0.9426231384,3.261722803,33,638.875,667,TRUE,751.8236222,708.6863423,671.875
1678911721999,542.5,230.4811707,0.9426130056,3.241262674,32,638.875,680,TRUE,747.0500156,704.1790605,670.875
1678911737011,542.5,230.7124481,0.9425286055,3.212992907,32,638.875,657,TRUE,741.2774593,698.6752099,670.875
1678911752029,523.2,230.7718811,0.9420111775,3.194483042,32,616.68,640,TRUE,737.1968607,694.4476828,648.68
1678911767041,523.2,231.0433502,0.9420898557,3.192226171,32,616.68,632,TRUE,737.5426293,694.8314292,648.68
1678911782058,523.2,230.7334595,0.9424987435,3.218855143,32,616.68,620,TRUE,742.6975826,699.9915384,648.68
1678911797069,607.6,230.6203308,0.9448978901,3.54244256,32,713.74,620,TRUE,816.9592751,771.9430953,745.74
1678911812207,523.2,230.999649,0.9423637986,3.19191885,33,616.68,622,TRUE,737.3321341,694.8351108,649.68
1678911827219,523.2,230.9843292,0.9426280856,3.174923658,32,616.68,617,TRUE,733.3576116,691.2834815,648.68
1678911842254,523.2,230.848877,0.9423878789,3.182924747,33,616.68,627,TRUE,734.7746034,692.4426799,649.68
1678911857276,520.8,231.0688934,0.9428815842,3.188725948,33,613.92,627,TRUE,736.8153763,694.7296493,646.92
1678911872290,523.2,231.2918396,0.9428512454,3.183987856,33,616.68,622,TRUE,736.4304085,694.3443278,649.68
1678911887302,610.4,231.1290741,0.9452496767,3.550506115,32,716.96,617,TRUE,820.6251909,775.6956964,748.96
1678911902310,607.6,230.3955688,0.9452854395,3.581012726,32,713.74,625,TRUE,825.049464,779.9072452,745.74
1678911917320,626.4,229.48526,0.945597589,3.612265348,32,735.36,630,TRUE,828.9616527,783.8641402,767.36
1678911932330,632.2,230.8257751,0.9450669885,3.621775389,32,742.03,657,TRUE,835.9991115,790.0751627,774.03
1678911947354,629.3,230.9797516,0.945043087,3.639894485,33,738.695,667,TRUE,840.7419241,794.5373433,771.695
1678911962364,588.6,231.1575928,0.9422596097,3.265371799,32,691.89,672,TRUE,754.8154847,711.232144,723.89
1678911977379,545,231.2140045,0.9423249364,3.236754894,32,641.75,665,TRUE,748.3830607,705.2200201,673.75
1678911992401,545,231.1535187,0.9424108863,3.206136942,32,641.75,662,TRUE,741.1098355,698.4299769,673.75
1678912007437,542.5,230.1335754,0.9426048994,3.205240965,33,638.875,635,TRUE,737.6335634,695.2970108,671.875
1678912022462,542.5,230.1761169,0.9422975779,3.196064711,32,638.875,632,TRUE,735.6577646,693.2085297,670.875
1678912037481,520.8,230.3399658,0.9422996044,3.186365366,33,613.92,617,TRUE,733.9472895,691.5982405,646.92
1678912052490,523.2,230.7429504,0.9421950579,3.18132925,33,616.68,622,TRUE,734.0692975,691.6364643,649.68
1678912067501,525.6,231.8547821,0.9416404366,3.17198801,33,619.44,617,TRUE,735.440589,692.5205973,652.44
1678912082524,588.6,231.6820374,0.9438106418,3.532333374,33,691.89,615,TRUE,818.3781927,772.3940473,724.89
1678912097563,610.4,231.8048553,0.9439681768,3.552422047,32,716.96,625,TRUE,823.4686787,777.3282273,748.96
1678912112576,613.2,231.9543304,0.9443446994,3.550229311,32,720.18,632,TRUE,823.4910628,777.6594201,752.18
1678912127621,626.4,228.9793549,0.9455099702,3.613482714,32,735.36,647,TRUE,827.4129406,782.3271848,767.36
1678912142632,610.4,231.6665955,0.9446670413,3.59037447,33,716.96,667,TRUE,831.7698298,785.7455442,749.96
1678912157759,632.2,231.2332306,0.9449652433,3.601726055,33,742.03,670,TRUE,832.8387514,787.0036734,775.03
1678912172778,632.2,231.4694366,0.9451015592,3.610896587,32,742.03,667,TRUE,835.8121989,789.9274123,774.03
1678912187789,632.2,231.5540466,0.945066154,3.619236946,32,742.03,682,TRUE,838.0489606,792.011708,774.03
1678912202804,632.2,229.5510559,0.9457570314,3.649582863,33,742.03,672,TRUE,837.7655998,792.3227067,775.03
1678912217821,629.3,230.3690338,0.9454510212,3.645548582,32,738.695,677,TRUE,839.8215046,794.0100991,770.695
1678912232837,629.3,230.1437836,0.9455267787,3.653121948,33,738.695,677,TRUE,840.743307,794.9453108,771.695
1678912247849,629.3,230.2827759,0.9455826879,3.652090549,33,738.695,680,TRUE,841.0135495,795.2478527,771.695
1678912262871,545,230.7973938,0.9428068995,3.26676321,33,641.75,682,TRUE,753.9604351,710.8391002,674.75
1678912277881,545,230.6815491,0.941950202,3.236486435,32,641.75,677,TRUE,746.5977044,703.2578584,673.75
1678912292907,545,230.7387848,0.9419703484,3.213401556,32,641.75,650,TRUE,741.4563701,698.4299152,673.75
1678912307920,564.2,230.3074951,0.9443634152,3.54795146,33,663.83,642,TRUE,817.1198135,771.6580578,696.83
1678912322934,607.6,230.2812805,0.9443674088,3.567150831,32,713.74,625,TRUE,821.4480612,775.748777,745.74
1678912337945,607.6,230.4164124,0.9447693229,3.579171419,33,713.74,630,TRUE,824.6998376,779.1511071,746.74
1678912352978,607.6,230.5039063,0.9449256659,3.596367836,32,713.74,657,TRUE,828.9768345,783.3214873,745.74
1678912367991,629.3,230.568161,0.9449391365,3.604069233,33,738.695,657,TRUE,830.9836152,785.2289398,771.695
1678912383007,632.2,230.6639404,0.9449920058,3.617590427,32,742.03,665,TRUE,834.4476628,788.5463707,774.03
1678912398020,632.2,230.6312256,0.9452217221,3.632591963,33,742.03,677,TRUE,837.7891364,791.8964903,775.03
1678912413037,632.2,230.5355377,0.9451944232,3.644708395,33,742.03,685,TRUE,840.2348097,794.1852563,775.03
1678912428051,632.2,230.5636597,0.9451684356,3.644724846,33,742.03,682,TRUE,840.341099,794.2638818,775.03
1678912443085,632.2,231.6375275,0.9442548752,3.636582375,32,742.03,677,TRUE,842.3689497,795.4109874,774.03
1678912458096,632.2,230.7923431,0.9447798729,3.645103931,32,742.03,680,TRUE,841.2620773,794.8074785,774.03
1678912473119,632.2,230.6943054,0.9450256228,3.649903297,33,742.03,680,TRUE,842.011906,795.722826,775.03
1678912488180,545,230.5621643,0.9419831038,3.280023813,33,641.75,680,TRUE,756.2493894,712.374147,674.75
1678912503188,545,230.6572876,0.9418357611,3.241838932,33,641.75,677,TRUE,747.7537749,704.2612457,674.75
1678912518223,610.4,230.6259613,0.94439888,3.594156504,33,716.96,657,TRUE,828.9057987,782.817708,749.96
1678912533237,610.4,230.5344391,0.9442945123,3.595137835,32,716.96,647,TRUE,828.8030841,782.6342041,748.96
1678912548258,610.4,230.4865723,0.9446699619,3.608052731,33,716.96,640,TRUE,831.6077064,785.5948204,749.96
1678912563268,632.2,230.6879425,0.944776237,3.619291544,32,742.03,670,TRUE,834.9269196,788.8191133,774.03
1678912578289,632.2,230.7658539,0.9449174404,3.621208429,32,742.03,660,TRUE,835.6512553,789.6214452,774.03
1678912593298,632.2,231.026413,0.9449697733,3.628125429,32,742.03,680,TRUE,838.1928037,792.0668637,774.03
1678912608313,632.2,230.2634735,0.9450958967,3.645571947,33,742.03,677,TRUE,839.4420595,793.3532459,775.03
1678912623331,632.2,232.1041412,0.9444024563,3.619005919,33,742.03,677,TRUE,839.9862608,793.285088,775.03
1678912638363,635.1,232.157074,0.9445291758,3.620382547,33,745.365,675,TRUE,840.4974189,793.8743343,778.365
1678912653383,635.1,232.0751495,0.9444133639,3.624781132,32,745.365,672,TRUE,841.2216232,794.460943,777.365
1678912668462,635.1,232.1256256,0.9444733262,3.625609875,33,745.365,682,TRUE,841.5969604,794.8658805,778.365
1678912683475,635.1,232.0325928,0.9446942806,3.628041506,32,745.365,677,TRUE,841.8238773,795.2662022,777.365
1678912698489,635.1,231.7757263,0.9451771379,3.6388309,32,745.365,677,TRUE,843.3926748,797.1554745,777.365
1678912713502,632.2,231.5836334,0.9457359314,3.648593426,33,742.03,682,TRUE,844.9545224,799.1038522,775.03
1678912728515,635.1,231.6564789,0.9449995756,3.649398565,32,745.365,687,TRUE,845.4068217,798.9090877,777.365
1678912743533,547.5,231.7711945,0.9422530532,3.269329071,33,644.625,682,TRUE,757.7363039,713.9793458,677.625
1678912758562,547.5,231.9658966,0.9419374466,3.22524929,32,644.625,682,TRUE,748.1478434,704.7084693,676.625
1678912773575,569.4,231.7933044,0.9444968104,3.57879281,33,669.81,650,TRUE,829.5402115,783.4980838,702.81
1678912788643,613.2,231.855835,0.9425692558,3.336904049,32,720.18,640,TRUE,773.6806744,729.2476176,752.18
1678912803671,547.5,231.9498138,0.9422201514,3.238068342,33,644.625,642,TRUE,751.0693492,707.6726759,677.625
1678912818682,610.4,231.3803711,0.9446863532,3.572020531,32,716.96,640,TRUE,826.4954359,780.7789593,748.96
1678912833711,610.4,231.937851,0.944652319,3.580705404,33,716.96,637,TRUE,830.5011164,784.5348055,749.96
1678912848726,610.4,231.3337402,0.9449135065,3.597100496,33,716.96,645,TRUE,832.1307118,786.2915488,749.96
1678912863753,632.2,231.0536652,0.9449917674,3.612762451,32,742.03,650,TRUE,834.7420057,788.8243233,774.03
1678912878767,632.2,231.2136688,0.9451463223,3.622009754,33,742.03,660,TRUE,837.4581638,791.5205035,775.03
1678912893816,632.2,231.3487091,0.9452782273,3.631372452,32,742.03,667,TRUE,840.113329,794.1408384,774.03
1678912908833,632.2,231.3209381,0.9454599619,3.646875143,33,742.03,675,TRUE,843.5985793,797.5886806,775.03
1678912923857,632.2,231.5856476,0.9454863667,3.660342932,32,742.03,677,TRUE,847.6828882,801.4726141,774.03
1678912938877,635.1,231.5861969,0.9454241991,3.669051409,32,745.365,685,TRUE,849.701662,803.3285133,777.365
1678912953897,632.2,231.5289154,0.9438450336,3.432451963,32,742.03,682,TRUE,794.7118803,750.0848614,774.03
1678912968907,632.2,231.5565491,0.9453192353,3.649838209,32,742.03,680,TRUE,845.1439404,798.9308235,774.03
1678912983922,635.1,232.1820068,0.9451888204,3.636096239,32,745.365,672,TRUE,844.2361218,797.9625441,777.365
1678912998952,632.2,230.6208649,0.9457187057,3.658220291,33,742.03,677,TRUE,843.6619274,797.866866,775.03
1678913013969,632.2,231.4095306,0.945386529,3.633584499,32,742.03,667,TRUE,840.8460835,794.9245603,774.03
1678913028987,632.2,230.9827728,0.9454612136,3.639081955,31,742.03,665,TRUE,840.5652405,794.7218324,773.03
1678913044006,632.2,231.0503235,0.945402205,3.647824287,33,742.03,667,TRUE,842.8309816,796.8142685,775.03
1678913059023,632.2,231.2055817,0.9453108907,3.648299217,32,742.03,670,TRUE,843.5071426,797.3764883,774.03
1678913074042,545,231.2128906,0.9423030615,3.259412289,32,641.75,670,TRUE,753.618137,710.1366777,673.75
1678913089070,545,231.4605255,0.9420324564,3.236954212,32,641.75,665,TRUE,749.227123,705.7962671,673.75
1678913104120,545,231.2070313,0.9416930676,3.212557554,32,641.75,645,TRUE,742.7658948,699.457494,673.75
1678913119145,523.2,229.631073,0.9424726963,3.222597361,32,616.68,637,TRUE,740.0084898,697.4377966,648.68
1678913134155,561.6,229.3697357,0.9447242022,3.595883369,32,660.84,637,TRUE,824.7868181,779.1960687,692.84
1678913149172,626.4,229.2779083,0.9454349875,3.608316898,32,735.36,622,TRUE,827.307351,782.1653151,767.36
1678913164278,626.4,229.3334503,0.9455325603,3.625979424,33,735.36,627,TRUE,831.558372,786.2655165,768.36
1678913179293,585.9,230.4905548,0.9430235624,3.340215921,33,688.785,650,TRUE,769.8882209,726.0227328,721.785
1678913194307,629.3,230.1717682,0.9451697469,3.616173744,33,738.695,645,TRUE,832.3411048,786.7036313,771.695
1678913209331,629.3,230.5103455,0.9449993372,3.629140139,33,738.695,647,TRUE,836.5543471,790.5433035,771.695
1678913224354,629.3,230.4299316,0.9452959895,3.647881746,32,738.695,647,TRUE,840.5811414,794.5979819,770.695
1678913239367,626.4,229.3083649,0.9457893372,3.670482635,33,735.36,667,TRUE,841.6723714,796.0447543,768.36
1678913254378,626.4,229.4084778,0.9454764128,3.667793036,32,735.36,677,TRUE,841.4228171,795.5454267,767.36
1678913269414,626.4,229.5514679,0.9454113245,3.678397655,33,735.36,672,TRUE,844.3815813,798.2879092,768.36
1678913284430,626.4,229.344223,0.9455224276,3.684108019,33,735.36,675,TRUE,844.9288911,798.8992162,768.36
1678913299454,626.4,229.1846619,0.9453424215,3.694693804,33,735.36,680,TRUE,846.7671501,800.4849082,768.36
1678913314479,626.4,230.4805756,0.9454215169,3.684156418,33,735.36,680,TRUE,849.1264916,802.7824558,768.36
1678913329492,626.4,228.8448334,0.9456159472,3.703713179,32,735.36,682,TRUE,847.5756252,801.4810277,767.36
